Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Newport County, RI",Jun-15,$340K,8.60%,-0.90%,144,41.20%,10.80%,203,-9.40%,14.00%,830,7.10%,3.20%,102,-1,21,95.00%,-0.30%,-0.60%
"Newport County, RI",Jul-15,$378K,11.10%,-1.20%,121,-16.00%,37.50%,200,-1.50%,21.20%,857,3.30%,2.00%,77,-25,-25,96.00%,1.00%,0.50%
"Newport County, RI",Aug-15,$346K,-8.40%,24.00%,104,-14.00%,13.00%,133,-33.50%,1.50%,824,-3.90%,0.20%,97,20,1,94.80%,-1.20%,-0.30%
"Newport County, RI",Sep-15,$383K,10.50%,33.70%,128,23.10%,58.00%,118,-11.30%,-16.30%,781,-5.20%,-6.70%,93,-4,-10,94.60%,-0.10%,0.80%
"Newport County, RI",Oct-15,$318K,-16.90%,-15.20%,109,-14.80%,3.80%,126,6.80%,5.90%,743,-4.90%,-7.00%,97,4,-24,96.10%,1.50%,1.60%
"Newport County, RI",Nov-15,$310K,-2.50%,3.30%,93,-14.70%,16.30%,100,-20.60%,53.80%,701,-5.70%,1.00%,89,-8,-42,96.00%,-0.10%,2.00%
"Newport County, RI",Dec-15,$346K,11.70%,9.60%,88,-5.40%,-3.30%,68,-32.00%,3.00%,628,-10.40%,0.80%,150,61,45,95.90%,-0.20%,1.30%
"Newport County, RI",Jan-16,$351K,1.40%,7.40%,83,-5.70%,10.70%,108,58.80%,11.30%,604,-3.80%,0.20%,156,6,30,94.00%,-1.80%,-0.80%
"Newport County, RI",Feb-16,$355K,1.10%,7.40%,72,-13.30%,35.80%,100,-7.40%,16.30%,592,-2.00%,-3.70%,107,-49,-70,95.30%,1.30%,1.10%
"Newport County, RI",Mar-16,$370K,4.20%,7.40%,79,9.70%,12.90%,171,71.00%,18.80%,622,5.10%,0.80%,138,31,-34,96.10%,0.80%,2.40%
"Newport County, RI",Apr-16,$342K,-7.60%,-6.60%,131,65.80%,56.00%,164,-4.10%,-29.00%,636,2.30%,-10.00%,104,-34,-42,95.90%,-0.30%,0.70%
"Newport County, RI",May-16,$342K,0.00%,9.30%,123,-6.10%,20.60%,207,26.20%,-7.60%,664,4.40%,-14.30%,118,14,15,95.80%,0.00%,0.50%
"Newport County, RI",Jun-16,$365K,6.70%,7.40%,129,4.90%,-10.40%,180,-13.00%,-11.30%,664,0.00%,-20.00%,68,-50,-34,96.70%,0.90%,1.70%
"Newport County, RI",Jul-16,$382K,4.50%,1.00%,138,7.00%,14.00%,148,-17.80%,-26.00%,659,-0.80%,-23.10%,79,11,2,95.10%,-1.60%,-0.90%
"Newport County, RI",Aug-16,$378K,-1.00%,9.10%,110,-20.30%,5.80%,151,2.00%,13.50%,672,2.00%,-18.40%,73,-6,-24,95.50%,0.50%,0.80%
"Newport County, RI",Sep-16,$360K,-4.60%,-5.90%,121,10.00%,-5.50%,133,-11.90%,12.70%,641,-4.60%,-17.90%,87,14,-6,95.40%,-0.10%,0.80%
"Newport County, RI",Oct-16,$382K,6.00%,20.00%,104,-14.00%,-4.60%,110,-17.30%,-12.70%,587,-8.40%,-21.00%,83,-4,-14,96.30%,0.90%,0.20%
"Newport County, RI",Nov-16,$392K,2.80%,26.50%,103,-1.00%,10.80%,100,-9.10%,0.00%,551,-6.10%,-21.40%,89,6,0,96.20%,-0.20%,0.20%
"Newport County, RI",Dec-16,$345K,-12.00%,-0.40%,113,9.70%,28.40%,57,-43.00%,-16.20%,470,-14.70%,-25.20%,104,15,-46,96.40%,0.20%,0.50%
"Newport County, RI",Jan-17,$393K,13.80%,11.80%,71,-37.20%,-14.50%,93,63.20%,-13.90%,468,-0.40%,-22.50%,118,14,-38,95.50%,-0.90%,1.50%
"Newport County, RI",Feb-17,$380K,-3.20%,7.00%,70,-1.40%,-2.80%,103,10.80%,3.00%,468,0.00%,-20.90%,99,-19,-8,96.40%,0.90%,1.10%
"Newport County, RI",Mar-17,$331K,-12.90%,-10.50%,105,50.00%,32.90%,170,65.00%,-0.60%,484,3.40%,-22.20%,80,-19,-58,96.90%,0.50%,0.80%
"Newport County, RI",Apr-17,$366K,10.70%,7.10%,104,-1.00%,-20.60%,149,-12.40%,-9.10%,525,8.50%,-17.50%,87,7,-17,96.10%,-0.80%,0.20%
"Newport County, RI",May-17,$429K,17.00%,25.30%,110,5.80%,-10.60%,194,30.20%,-6.30%,583,11.00%,-12.20%,67,-20,-51,96.10%,0.00%,0.30%
"Newport County, RI",Jun-17,$377K,-12.10%,3.30%,137,24.50%,6.20%,202,4.10%,12.20%,620,6.30%,-6.60%,68,1,0,96.30%,0.20%,-0.40%
"Newport County, RI",Jul-17,$390K,3.50%,2.30%,116,-15.30%,-15.90%,140,-30.70%,-5.40%,605,-2.40%,-8.20%,71,3,-8,96.10%,-0.10%,1.10%
"Newport County, RI",Aug-17,$400K,2.40%,5.80%,126,8.60%,14.50%,150,7.10%,-0.70%,593,-2.00%,-11.80%,73,2,0,97.20%,1.00%,1.60%
"Newport County, RI",Sep-17,$403K,0.70%,11.80%,126,0.00%,4.10%,131,-12.70%,-1.50%,566,-4.60%,-11.70%,74,1,-13,95.80%,-1.40%,0.40%
"Newport County, RI",Oct-17,$360K,-10.60%,-5.60%,119,-5.60%,14.40%,124,-5.30%,12.70%,546,-3.50%,-7.00%,75,1,-8,95.70%,-0.20%,-0.70%
"Newport County, RI",Nov-17,$377K,4.70%,-3.80%,122,2.50%,18.40%,88,-29.00%,-12.00%,479,-12.30%,-13.10%,90,15,1,95.00%,-0.60%,-1.20%
"Newport County, RI",Dec-17,$423K,12.10%,22.50%,96,-21.30%,-15.00%,48,-45.50%,-15.80%,403,-15.90%,-14.30%,82,-8,-22,95.70%,0.70%,-0.70%
"Newport County, RI",Jan-18,$410K,-3.00%,4.50%,63,-34.40%,-11.30%,84,75.00%,-9.70%,396,-1.70%,-15.40%,92,10,-26,95.30%,-0.40%,-0.30%
"Newport County, RI",Feb-18,$400K,-2.40%,5.30%,69,9.50%,-1.40%,96,14.30%,-6.80%,395,-0.30%,-15.60%,96,4,-3,94.50%,-0.80%,-1.90%
"Newport County, RI",Mar-18,$395K,-1.30%,19.30%,92,33.30%,-12.40%,157,63.50%,-7.60%,422,6.80%,-12.80%,77,-19,-3,97.10%,2.60%,0.20%
"Newport County, RI",Apr-18,$427K,8.00%,16.40%,81,-12.00%,-22.10%,181,15.30%,21.50%,492,16.60%,-6.30%,64,-13,-23,96.50%,-0.60%,0.40%
"Newport County, RI",May-18,$425K,-0.40%,-0.90%,111,37.00%,0.90%,208,14.90%,7.20%,552,12.20%,-5.30%,55,-9,-12,97.30%,0.80%,1.20%
"Newport County, RI",Jun-18,$410K,-3.60%,8.60%,136,22.50%,-0.70%,176,-15.40%,-12.90%,584,5.80%,-5.80%,66,11,-2,97.30%,0.00%,1.00%
"Newport County, RI",Jul-18,$450K,9.90%,15.30%,115,-15.40%,-0.90%,158,-10.20%,12.90%,590,1.00%,-2.50%,61,-5,-10,98.20%,0.90%,2.10%
"Newport County, RI",Aug-18,$430K,-4.60%,7.50%,124,7.80%,-1.60%,163,3.20%,8.70%,602,2.00%,1.50%,62,1,-11,96.20%,-2.00%,-1.00%
"Newport County, RI",Sep-18,$475K,10.60%,18.00%,95,-23.40%,-24.60%,152,-6.70%,16.00%,616,2.30%,8.80%,96,34,22,96.40%,0.20%,0.60%
"Newport County, RI",Oct-18,$425K,-10.50%,18.10%,113,18.90%,-5.00%,136,-10.50%,9.70%,579,-6.00%,6.00%,70,-26,-5,96.40%,-0.10%,0.70%
"Newport County, RI",Nov-18,$405K,-4.70%,7.40%,108,-4.40%,-11.50%,75,-44.90%,-14.80%,506,-12.60%,5.60%,80,10,-10,95.70%,-0.70%,0.70%
"Newport County, RI",Dec-18,$400K,-1.20%,-5.30%,81,-25.00%,-15.60%,51,-32.00%,6.30%,451,-10.90%,11.90%,95,15,13,96.00%,0.30%,0.30%
"Newport County, RI",Jan-19,$415K,3.80%,1.20%,63,-22.20%,0.00%,86,68.60%,2.40%,431,-4.40%,8.80%,103,8,11,95.50%,-0.50%,0.20%
"Newport County, RI",Feb-19,$345K,-16.90%,-13.80%,61,-3.20%,-11.60%,119,38.40%,24.00%,464,7.70%,17.50%,102,-1,6,96.30%,0.80%,1.80%
"Newport County, RI",Mar-19,$387K,12.20%,-2.00%,74,21.30%,-19.60%,158,32.80%,0.60%,495,6.70%,17.30%,135,33,58,96.30%,0.00%,-0.80%
"Newport County, RI",Apr-19,$450K,16.30%,5.50%,101,36.50%,24.70%,192,21.50%,6.10%,549,10.90%,11.60%,59,-76,-5,96.20%,-0.10%,-0.30%
"Newport County, RI",May-19,$453K,0.60%,6.50%,158,56.40%,42.30%,198,3.10%,-4.80%,581,5.80%,5.30%,77,18,22,96.90%,0.70%,-0.40%
"Newport County, RI",Jun-19,$430K,-5.00%,5.00%,129,-18.40%,-5.10%,165,-16.70%,-6.30%,578,-0.50%,-1.00%,65,-12,-1,96.70%,-0.20%,-0.60%
"Newport County, RI",Jul-19,$435K,1.20%,-3.30%,121,-6.20%,5.20%,179,8.50%,13.30%,612,5.90%,3.70%,63,-2,2,97.50%,0.80%,-0.80%
"Newport County, RI",Aug-19,$393K,-9.70%,-8.50%,118,-2.50%,-4.80%,142,-20.70%,-12.90%,612,0.00%,1.70%,55,-8,-7,96.60%,-0.80%,0.40%
"Newport County, RI",Sep-19,$408K,3.80%,-14.10%,136,15.30%,43.20%,131,-7.70%,-13.80%,598,-2.30%,-2.90%,83,28,-13,96.30%,-0.30%,-0.10%
"Newport County, RI",Oct-19,$475K,16.40%,11.80%,114,-16.20%,0.90%,143,9.20%,5.10%,565,-5.50%,-2.40%,91,8,21,96.50%,0.20%,0.10%
"Newport County, RI",Nov-19,$431K,-9.30%,6.40%,116,1.80%,7.40%,76,-46.90%,1.30%,476,-15.80%,-5.90%,71,-20,-9,95.20%,-1.30%,-0.50%
"Newport County, RI",Dec-19,$406K,-5.80%,1.50%,107,-7.80%,32.10%,53,-30.30%,3.90%,391,-17.90%,-13.30%,78,7,-17,96.50%,1.30%,0.50%
"Newport County, RI",Jan-20,$450K,10.80%,8.40%,91,-15.00%,44.40%,109,105.70%,26.70%,371,-5.10%,-13.90%,84,6,-19,95.90%,-0.60%,0.50%
"Newport County, RI",Feb-20,$384K,-14.80%,11.20%,78,-14.30%,27.90%,131,20.20%,10.10%,387,4.30%,-16.60%,102,18,0,96.60%,0.60%,0.30%
"Newport County, RI",Mar-20,$415K,8.20%,7.20%,103,32.10%,39.20%,153,16.80%,-3.20%,399,3.10%,-19.40%,63,-39,-72,97.90%,1.30%,1.60%
"Newport County, RI",Apr-20,$446K,7.50%,-0.90%,80,-22.30%,-20.80%,97,-36.60%,-49.50%,393,-1.50%,-28.40%,56,-7,-3,97.30%,-0.60%,1.00%
"Newport County, RI",May-20,$425K,-4.70%,-6.10%,82,2.50%,-48.10%,141,45.40%,-28.80%,429,9.20%,-26.20%,86,30,9,96.00%,-1.20%,-0.90%
"Newport County, RI",Jun-20,$477K,12.20%,10.90%,99,20.70%,-23.30%,158,12.10%,-4.20%,444,3.50%,-23.20%,70,-16,5,96.40%,0.40%,-0.30%
"Newport County, RI",Jul-20,$485K,1.70%,11.50%,153,54.50%,26.40%,149,-5.70%,-16.80%,396,-10.80%,-35.30%,69,-1,6,97.70%,1.30%,0.20%
"Newport County, RI",Aug-20,$539K,11.10%,37.20%,141,-7.80%,19.50%,152,2.00%,7.00%,395,-0.30%,-35.50%,66,-3,11,98.00%,0.40%,1.40%
"Newport County, RI",Sep-20,$533K,-1.20%,30.50%,152,7.80%,11.80%,168,10.50%,28.20%,388,-1.80%,-35.10%,60,-6,-23,98.00%,0.00%,1.70%
"Newport County, RI",Oct-20,$525K,-1.40%,10.50%,157,3.30%,37.70%,140,-16.70%,-2.10%,357,-8.00%,-36.80%,57,-3,-34,97.50%,-0.50%,1.00%
"Newport County, RI",Nov-20,$589K,12.20%,36.70%,136,-13.40%,17.20%,103,-26.40%,35.50%,316,-11.50%,-33.60%,56,-1,-15,98.10%,0.60%,2.90%
"Newport County, RI",Dec-20,$518K,-12.20%,27.50%,130,-4.40%,21.50%,77,-25.20%,45.30%,265,-16.10%,-32.20%,50,-6,-28,98.40%,0.30%,1.90%
"Newport County, RI",Jan-21,$499K,-3.60%,10.90%,95,-26.90%,4.40%,96,24.70%,-11.90%,249,-6.00%,-32.90%,55,5,-29,98.10%,-0.30%,2.20%
"Newport County, RI",Feb-21,$450K,-9.80%,17.40%,65,-31.60%,-16.70%,100,4.20%,-23.70%,251,0.80%,-35.10%,52,-3,-50,98.60%,0.60%,2.10%
"Newport County, RI",Mar-21,$540K,20.00%,30.10%,131,101.50%,27.20%,151,51.00%,-1.30%,267,6.40%,-33.10%,46,-6,-17,98.30%,-0.30%,0.40%
"Newport County, RI",Apr-21,$559K,3.50%,25.30%,126,-3.80%,57.50%,153,1.30%,57.70%,253,-5.20%,-35.60%,41,-5,-15,99.90%,1.60%,2.60%
"Newport County, RI",May-21,$595K,6.50%,40.00%,111,-11.90%,35.40%,183,19.60%,29.80%,297,17.40%,-30.80%,39,-2,-47,99.90%,0.00%,3.80%
"Newport County, RI",Jun-21,$640K,7.60%,34.20%,168,51.40%,69.70%,203,10.90%,28.50%,328,10.40%,-26.10%,42,3,-28,100.30%,0.40%,3.90%
"Newport County, RI",Jul-21,$555K,-13.30%,14.40%,148,-11.90%,-3.30%,161,-20.70%,8.10%,334,1.80%,-15.70%,37,-5,-32,100.80%,0.50%,3.10%
"Newport County, RI",Aug-21,$595K,7.20%,10.40%,137,-7.40%,-2.80%,151,-6.20%,-0.70%,334,0.00%,-15.40%,38,1,-28,101.00%,0.20%,2.90%
"Newport County, RI",Sep-21,$688K,15.50%,29.10%,118,-13.90%,-22.40%,144,-4.60%,-14.30%,322,-3.60%,-17.00%,43,5,-17,99.80%,-1.20%,1.80%
"Newport County, RI",Oct-21,$605K,-12.10%,15.10%,128,8.50%,-18.50%,131,-9.00%,-6.40%,294,-8.70%,-17.60%,45,2,-12,98.80%,-0.90%,1.40%
"Newport County, RI",Nov-21,$560K,-7.40%,-5.00%,146,14.10%,7.40%,108,-17.60%,4.90%,241,-18.00%,-23.70%,43,-2,-13,99.00%,0.20%,0.90%
"Newport County, RI",Dec-21,$600K,7.10%,15.90%,132,-9.60%,1.50%,60,-44.40%,-22.10%,188,-22.00%,-29.10%,49,6,-1,98.60%,-0.50%,0.20%
"Newport County, RI",Jan-22,$600K,0.00%,20.20%,93,-29.50%,-2.10%,89,48.30%,-7.30%,177,-5.90%,-28.90%,47,-2,-8,98.90%,0.30%,0.80%
"Newport County, RI",Feb-22,$675K,12.40%,49.90%,70,-24.70%,7.70%,82,-7.90%,-18.00%,184,4.00%,-26.70%,45,-2,-7,99.20%,0.40%,0.60%
"Newport County, RI",Mar-22,$608K,-9.90%,12.50%,88,25.70%,-32.80%,131,59.80%,-13.20%,196,6.50%,-26.60%,28,-17,-18,101.00%,1.80%,2.70%
"Newport County, RI",Apr-22,$673K,10.70%,20.40%,106,20.50%,-15.90%,127,-3.10%,-17.00%,220,12.20%,-13.00%,27,-1,-14,102.80%,1.80%,2.90%
"Newport County, RI",May-22,$620K,-7.90%,4.10%,98,-7.50%,-11.70%,142,11.80%,-22.40%,232,5.50%,-21.90%,34,7,-5,101.50%,-1.30%,1.60%
"Newport County, RI",Jun-22,$660K,6.50%,3.00%,121,23.50%,-28.00%,152,7.00%,-25.10%,264,13.80%,-19.50%,30,-4,-12,101.00%,-0.40%,0.70%
"Newport County, RI",Jul-22,$672K,2.00%,21.20%,92,-24.00%,-37.80%,130,-14.50%,-19.30%,287,8.70%,-14.10%,31,1,-6,101.00%,0.00%,0.20%
"Newport County, RI",Aug-22,$650K,-3.30%,9.20%,89,-3.30%,-35.00%,94,-27.70%,-37.70%,271,-5.60%,-18.90%,33,2,-5,99.40%,-1.60%,-1.60%
"Newport County, RI",Sep-22,$740K,13.80%,7.60%,103,15.70%,-12.70%,110,17.00%,-23.60%,274,1.10%,-14.90%,44,11,1,98.40%,-0.90%,-1.30%
"Newport County, RI",Oct-22,$736K,-0.50%,21.80%,86,-16.50%,-32.80%,82,-25.50%,-37.40%,249,-9.10%,-15.30%,42,-2,-3,98.80%,0.30%,-0.10%
"Newport County, RI",Nov-22,$612K,-16.90%,9.20%,62,-27.90%,-57.50%,65,-20.70%,-39.80%,224,-10.00%,-7.10%,38,-4,-5,97.20%,-1.60%,-1.80%
"Newport County, RI",Dec-22,$664K,8.70%,10.70%,79,27.40%,-40.20%,54,-16.90%,-10.00%,190,-15.20%,1.10%,50,12,1,96.60%,-0.60%,-1.90%
"Newport County, RI",Jan-23,$655K,-1.40%,9.20%,52,-34.20%,-44.10%,67,24.10%,-24.70%,190,0.00%,7.30%,54,4,7,98.20%,1.50%,-0.70%
"Newport County, RI",Feb-23,$560K,-14.50%,-17.00%,35,-32.70%,-50.00%,59,-11.90%,-28.00%,187,-1.60%,1.60%,49,-5,4,97.60%,-0.60%,-1.70%
"Newport County, RI",Mar-23,$649K,15.90%,6.80%,63,80.00%,-28.40%,107,81.40%,-18.30%,211,12.80%,7.70%,62,13,34,98.10%,0.50%,-2.90%
"Newport County, RI",Apr-23,$693K,6.70%,3.00%,64,1.60%,-39.60%,99,-7.50%,-22.00%,219,3.80%,-0.50%,44,-18,17,98.70%,0.60%,-4.10%
"Newport County, RI",May-23,$702K,1.40%,13.30%,110,71.90%,12.20%,135,36.40%,-4.90%,245,11.90%,5.60%,39,-5,5,99.30%,0.60%,-2.20%
"Newport County, RI",Jun-23,$720K,2.60%,9.20%,111,0.90%,-8.30%,94,-30.40%,-38.20%,230,-6.10%,-12.90%,38,-1,8,99.60%,0.30%,-1.40%
"Newport County, RI",Jul-23,$667K,-7.30%,-0.80%,60,-45.90%,-34.80%,90,-4.30%,-30.80%,236,2.60%,-17.80%,45,7,14,98.10%,-1.50%,-2.90%
"Newport County, RI",Aug-23,$800K,19.90%,23.10%,68,13.30%,-23.60%,105,16.70%,11.70%,248,5.10%,-8.50%,32,-13,-1,99.40%,1.30%,0.00%
"Newport County, RI",Sep-23,$705K,-11.90%,-4.70%,98,44.10%,-4.90%,88,-16.20%,-20.00%,237,-4.40%,-13.50%,44,12,0,99.30%,-0.10%,0.90%
"Newport County, RI",Oct-23,$690K,-2.10%,-6.30%,89,-9.20%,3.50%,103,17.00%,25.60%,253,6.80%,1.60%,42,-2,0,98.40%,-0.90%,-0.30%
"Newport County, RI",Nov-23,$775K,12.30%,26.70%,61,-31.50%,-1.60%,62,-39.80%,-4.60%,226,-10.70%,0.90%,48,6,10,97.90%,-0.60%,0.70%
"Newport County, RI",Dec-23,$597K,-23.00%,-10.10%,58,-4.90%,-26.60%,49,-21.00%,-9.30%,193,-14.60%,1.60%,52,4,2,97.50%,-0.40%,0.90%
"Newport County, RI",Jan-24,$650K,8.90%,-0.80%,67,15.50%,28.80%,43,-12.20%,-35.80%,161,-16.60%,-15.30%,63,11,9,96.50%,-1.00%,-1.70%
"Newport County, RI",Feb-24,$699K,7.50%,24.80%,51,-23.90%,45.70%,70,62.80%,18.60%,156,-3.10%,-16.60%,61,-2,12,97.40%,0.90%,-0.10%
"Newport County, RI",Mar-24,$650K,-7.00%,0.20%,75,47.10%,19.00%,90,28.60%,-15.90%,161,3.20%,-23.70%,62,1,0,96.60%,-0.80%,-1.50%
"Newport County, RI",Apr-24,$773K,18.90%,11.60%,67,-10.70%,4.70%,125,38.90%,26.30%,200,24.20%,-8.70%,36,-26,-8,98.40%,1.80%,-0.30%
"Newport County, RI",May-24,$695K,-10.10%,-1.00%,73,9.00%,-33.60%,142,13.60%,5.20%,246,23.00%,0.40%,33,-3,-6,100.80%,2.40%,1.50%
"Newport County, RI",Jun-24,$740K,6.50%,2.80%,77,5.50%,-30.60%,108,-23.90%,14.90%,236,-4.10%,2.60%,34,1,-4,99.70%,-1.10%,0.10%
"Newport East, RI",Jan-12,$183K,-16.70%,-26.10%,4,-63.60%,0.00%,20,233.30%,122.20%,76,8.60%,-3.80%,39,-133,-44,93.00%,-0.80%,0.70%
"Newport East, RI",Feb-12,$234K,27.40%,11.20%,5,25.00%,66.70%,9,-55.00%,-25.00%,74,-2.60%,-8.60%,129,90,-97,91.00%,-2.00%,-5.60%
"Newport East, RI",Mar-12,$236K,1.20%,-28.10%,8,60.00%,100.00%,13,44.40%,-23.50%,66,-10.80%,-14.30%,130,1,-11,92.20%,1.10%,6.80%
"Newport East, RI",Apr-12,$245K,3.70%,1.60%,10,25.00%,0.00%,18,38.50%,20.00%,72,9.10%,-8.90%,116,-14,-37,89.00%,-3.20%,-5.20%
"Newport East, RI",May-12,$218K,-11.20%,-15.90%,14,40.00%,27.30%,13,-27.80%,-38.10%,68,-5.60%,-20.90%,170,54,69,91.90%,2.90%,-2.40%
"Newport East, RI",Jun-12,$281K,29.20%,4.90%,5,-64.30%,-37.50%,26,100.00%,136.40%,78,14.70%,0.00%,245,75,175,97.20%,5.30%,0.80%
"Newport East, RI",Jul-12,$333K,18.50%,-14.60%,11,120.00%,0.00%,17,-34.60%,325.00%,78,0.00%,9.90%,61,-184,-158,94.60%,-2.50%,2.40%
"Newport East, RI",Aug-12,$305K,-8.40%,-23.80%,17,54.50%,240.00%,17,0.00%,13.30%,78,0.00%,9.90%,158,97,72,94.00%,-0.60%,-4.80%
"Newport East, RI",Sep-12,$210K,-31.10%,-19.20%,9,-47.10%,50.00%,11,-35.30%,-45.00%,72,-7.70%,-6.50%,56,-102,2,95.40%,1.40%,0.70%
"Newport East, RI",Oct-12,$293K,39.30%,27.20%,14,55.60%,27.30%,11,0.00%,-31.30%,64,-11.10%,-15.80%,120,64,-4,95.10%,-0.30%,0.30%
"Newport East, RI",Nov-12,$232K,-20.50%,-20.50%,9,-35.70%,-10.00%,5,-54.50%,-50.00%,58,-9.40%,-19.40%,107,-13,-44,92.50%,-2.70%,-4.80%
"Newport East, RI",Dec-12,$239K,2.60%,8.40%,10,11.10%,-9.10%,4,-20.00%,-33.30%,54,-6.90%,-22.90%,118,11,-54,91.50%,-1.00%,-2.30%
"Newport East, RI",Jan-13,$257K,7.50%,40.00%,8,-20.00%,100.00%,13,225.00%,-35.00%,54,0.00%,-28.90%,53,-65,14,95.00%,3.50%,1.90%
"Newport East, RI",Feb-13,$299K,16.40%,27.80%,6,-25.00%,20.00%,5,-61.50%,-44.40%,47,-13.00%,-36.50%,167,114,38,96.20%,1.20%,5.10%
"Newport East, RI",Mar-13,$272K,-9.00%,15.00%,10,66.70%,25.00%,14,180.00%,7.70%,46,-2.10%,-30.30%,122,-45,-8,92.20%,-3.90%,0.10%
"Newport East, RI",Apr-13,$222K,-18.20%,-9.20%,9,-10.00%,-10.00%,18,28.60%,0.00%,47,2.20%,-34.70%,81,-41,-35,93.80%,1.60%,4.80%
"Newport East, RI",May-13,$300K,34.90%,37.90%,13,44.40%,-7.10%,24,33.30%,84.60%,56,19.10%,-17.60%,69,-12,-101,94.70%,0.90%,2.80%
"Newport East, RI",Jun-13,$330K,10.00%,17.40%,12,-7.70%,140.00%,33,37.50%,26.90%,75,33.90%,-3.80%,61,-8,-184,96.20%,1.50%,-1.00%
"Newport East, RI",Jul-13,$339K,2.70%,1.80%,13,8.30%,18.20%,15,-54.50%,-11.80%,72,-4.00%,-7.70%,41,-20,-20,95.30%,-0.90%,0.70%
"Newport East, RI",Aug-13,$370K,9.10%,21.30%,19,46.20%,11.80%,22,46.70%,29.40%,72,0.00%,-7.70%,33,-8,-125,96.30%,1.00%,2.30%
"Newport East, RI",Sep-13,$323K,-12.70%,53.80%,18,-5.30%,100.00%,13,-40.90%,18.20%,67,-6.90%,-6.90%,69,36,13,92.90%,-3.40%,-2.50%
"Newport East, RI",Oct-13,$260K,-19.50%,-11.10%,17,-5.60%,21.40%,16,23.10%,45.50%,73,9.00%,14.10%,21,-48,-99,99.30%,6.40%,4.10%
"Newport East, RI",Nov-13,$339K,30.20%,45.70%,6,-64.70%,-33.30%,10,-37.50%,100.00%,71,-2.70%,22.40%,121,100,14,99.20%,-0.10%,6.70%
"Newport East, RI",Dec-13,$344K,1.80%,44.40%,14,133.30%,40.00%,7,-30.00%,75.00%,59,-16.90%,9.30%,63,-58,-55,102.50%,3.30%,11.00%
"Newport East, RI",Jan-14,$289K,-16.10%,12.70%,10,-28.60%,25.00%,10,42.90%,-23.10%,59,0.00%,9.30%,136,73,83,93.10%,-9.40%,-1.90%
"Newport East, RI",Feb-14,$299K,3.50%,0.20%,5,-50.00%,-16.70%,20,100.00%,300.00%,64,8.50%,36.20%,152,16,-15,94.80%,1.70%,-1.30%
"Newport East, RI",Mar-14,$319K,6.70%,17.40%,14,180.00%,40.00%,17,-15.00%,21.40%,66,3.10%,43.50%,93,-59,-29,96.40%,1.60%,4.20%
"Newport East, RI",Apr-14,$329K,3.10%,47.90%,11,-21.40%,22.20%,15,-11.80%,-16.70%,66,0.00%,40.40%,245,152,164,96.50%,0.10%,2.70%
"Newport East, RI",May-14,$287K,-12.70%,-4.30%,14,27.30%,7.70%,21,40.00%,-12.50%,75,13.60%,33.90%,54,-191,-15,97.50%,1.00%,2.80%
"Newport East, RI",Jun-14,$305K,6.20%,-7.60%,15,7.10%,25.00%,18,-14.30%,-45.50%,66,-12.00%,-12.00%,97,43,36,97.10%,-0.40%,0.90%
"Newport East, RI",Jul-14,$273K,-10.50%,-19.50%,9,-40.00%,-30.80%,11,-38.90%,-26.70%,68,3.00%,-5.60%,71,-26,30,94.80%,-2.30%,-0.50%
"Newport East, RI",Aug-14,$317K,16.10%,-14.30%,18,100.00%,-5.30%,13,18.20%,-40.90%,60,-11.80%,-16.70%,92,21,59,96.70%,1.80%,0.30%
"Newport East, RI",Sep-14,$250K,-21.10%,-22.60%,12,-33.30%,-33.30%,10,-23.10%,-23.10%,56,-6.70%,-16.40%,96,4,27,96.60%,0.00%,3.70%
"Newport East, RI",Oct-14,$357K,42.80%,37.30%,9,-25.00%,-47.10%,10,0.00%,-37.50%,54,-3.60%,-26.00%,98,2,77,95.80%,-0.90%,-3.50%
"Newport East, RI",Nov-14,$332K,-6.90%,-1.80%,10,11.10%,66.70%,14,40.00%,40.00%,53,-1.90%,-25.40%,63,-35,-58,98.30%,2.50%,-0.90%
"Newport East, RI",Dec-14,$303K,-8.80%,-12.00%,12,20.00%,-14.30%,7,-50.00%,0.00%,51,-3.80%,-13.60%,113,50,50,94.70%,-3.60%,-7.80%
"Newport East, RI",Jan-15,$292K,-3.60%,1.00%,8,-33.30%,-20.00%,9,28.60%,-10.00%,48,-5.90%,-18.60%,79,-34,-57,91.40%,-3.30%,-1.70%
"Newport East, RI",Feb-15,$314K,7.50%,5.00%,6,-25.00%,20.00%,10,11.10%,-50.00%,47,-2.10%,-26.60%,102,23,-50,93.40%,2.00%,-1.50%
"Newport East, RI",Mar-15,$315K,0.30%,-1.30%,13,116.70%,-7.10%,15,50.00%,-11.80%,47,0.00%,-28.80%,74,-28,-19,90.60%,-2.80%,-5.80%
"Newport East, RI",Apr-15,$288K,-8.50%,-12.40%,10,-23.10%,-9.10%,26,73.30%,73.30%,60,27.70%,-9.10%,125,51,-120,96.50%,5.90%,0.00%
"Newport East, RI",May-15,$308K,6.90%,7.20%,11,10.00%,-21.40%,24,-7.70%,14.30%,70,16.70%,-6.70%,103,-22,49,93.70%,-2.70%,-3.70%
